Nonpayment Rates by Institution,,,,,
,,,,,
OPE ID,School Name,School Type,State,Total Borrowers Evaluated,Nonpayment Rate
042598,California Institute of Applied Technology,PROPRIETARY,CA,1400,29%
041390,Midwestern Career College,PROPRIETARY,IL,1400,29%
003762,Virginia University of Lynchburg,"PRIVATE, NONPROFIT",VA,1400,29%
025383,Delta College of Arts & Technology,PROPRIETARY,LA,1500,29%
021531,Paul Mitchell the School Murfreesboro,PROPRIETARY,TN,1700,29%
003174,Oklahoma Panhandle State University,PUBLIC,OK,1700,29%
001904,Bethany College,"PRIVATE, NONPROFIT",KS,1700,29%
003577,Huston - Tillotson University,"PRIVATE, NONPROFIT",TX,1800,29%
007593,Parisian Beauty Academy Paul Mitchell Partner School,PROPRIETARY,NJ,1800,29%
013095,Salon Success Academy,PROPRIETARY,CA,1800,29%
002919,Davidson-Davie Community College,PUBLIC,NC,1900,29%
005697,Northwest - Shoals Community College,PUBLIC,AL,2000,29%
042293,MedQuest College,PROPRIETARY,KY,2300,29%
001201,Fullerton College,PUBLIC,CA,2400,29%
007522,Continental School of Beauty Culture,PROPRIETARY,NY,2500,29%
012358,Plaza College,PROPRIETARY,NY,2500,29%
002026,Southern University at New Orleans,PUBLIC,LA,2900,29%
010998,Pennsylvania Institute of Technology,"PRIVATE, NONPROFIT",PA,3000,29%
002427,Northwest Mississippi Community College,PUBLIC,MS,3600,29%
031085,Everglades University,"PRIVATE, NONPROFIT",FL,3800,29%
009185,Rose State College,PUBLIC,OK,3900,29%
012500,Ranken Technical College,"PRIVATE, NONPROFIT",MO,4400,29%
004003,Central Texas College District,PUBLIC,TX,5400,29%
004852,Clark State College,PUBLIC,OH,5700,29%
005763,Central Georgia Technical College,PUBLIC,GA,5700,29%
004598,Iowa Western Community College,PUBLIC,IA,5800,29%
003590,McLennan Community College,PUBLIC,TX,6400,29%
006858,Unity Environmental University,"PRIVATE, NONPROFIT",ME,8500,29%
001571,Georgia Military College,PUBLIC,GA,8900,29%
036614,South Florida Institute of Technology,PROPRIETARY,FL,9100,29%
002986,Winston-Salem State University,PUBLIC,NC,9200,29%
003522,Tennessee State University,PUBLIC,TN,10300,29%
031150,Arizona College,PROPRIETARY,AZ,12300,29%
011145,Lone Star College System,PUBLIC,TX,22200,29%
022171,Pima Medical Institute,PROPRIETARY,AZ,32600,29%
013039,South University,PROPRIETARY,GA,34800,29%
041013,Carolina School of Broadcasting,PROPRIETARY,NC,100,30%
042661,Apex Academy Hair Skin Nails School of Cosmetology,PROPRIETARY,OH,100,30%
042036,Franklin Hair Academy School of Cosmetology,PROPRIETARY,TN,100,30%
025189,Barrett & Co School of Hair Design,PROPRIETARY,KY,100,30%
042793,Premier Academy of Cosmetology,PROPRIETARY,OK,100,30%
021540,Divers Academy of the Eastern Seaboard,PROPRIETARY,NJ,100,30%
031158,Brightwood College,PROPRIETARY,TX,100,30%
041781,Carolina College of Hair Design,PROPRIETARY,NC,100,30%
042672,Allgood Beauty Institute,PROPRIETARY,TX,100,30%
042101,Stella and Charles Guttman Community College,PUBLIC,NY,100,30%
021597,New Hope Christian College,"PRIVATE, NONPROFIT",OR,100,30%
038763,Culpeper Cosmetology Training Center,PUBLIC,VA,100,30%
001237,Merced College,PUBLIC,CA,100,30%
041542,Carolina College of Biblical Studies,"PRIVATE, NONPROFIT",NC,100,30%
009660,Tiffin Academy of Hair Design,PROPRIETARY,OH,100,30%
008132,Toledo Public Schools Adult and Continuing Education,PUBLIC,OH,200,30%
001217,Lassen College,PUBLIC,CA,200,30%
042600,Institute of Medical Ultrasound,PROPRIETARY,GA,200,30%
034413,Iowa School of Beauty,PROPRIETARY,IA,200,30%
041506,Urban 113 School of Cosmetology,PROPRIETARY,ID,200,30%
031001,Paramount Beauty Academy,PROPRIETARY,OH,200,30%
041444,Academy of Hair Design (The),PROPRIETARY,OK,200,30%
041402,"Mississippi Institute of Aesthetics, Nails, & Cosmetology",PROPRIETARY,MS,200,30%
010922,University of Puerto Rico - Utuado,PUBLIC,PR,200,30%
010741,Academy of Salon and Spa,PROPRIETARY,AR,200,30%
038273,Charlotte Christian College and Theological Seminary,"PRIVATE, NONPROFIT",NC,200,30%
035324,ATA College,PROPRIETARY,CA,200,30%
008552,Stevens - The Institute of Business & Arts,PROPRIETARY,MO,200,30%
042040,Aspen Beauty Academy - Laurel,PROPRIETARY,MD,300,30%
001071,Arizona Western College,PUBLIC,AZ,300,30%
042202,More Tech Institute,PROPRIETARY,FL,300,30%
021345,La' James International College,PROPRIETARY,IA,300,30%
007142,Lyle's College of Beauty,PROPRIETARY,CA,400,30%
042342,Center for Ultrasound Research & Education,PROPRIETARY,NY,400,30%
009590,Summit Salon Academy Kansas City,PROPRIETARY,MO,400,30%
009767,Olive-Harvey College,PUBLIC,IL,400,30%
025779,Santa Barbara Business College,PROPRIETARY,CA,400,30%
041448,International Academy of Style,PROPRIETARY,NV,400,30%
041741,Paul Mitchell the School Phoenix,PROPRIETARY,AZ,500,30%
026070,Tricoci University of Beauty Culture,PROPRIETARY,IN,500,30%
041454,Oxford Academy of Hair Design,PROPRIETARY,CT,500,30%
042243,Valor Christian College,"PRIVATE, NONPROFIT",OH,500,30%
030772,Paul Mitchell the School Missouri Columbia,PROPRIETARY,MO,500,30%
023515,Northern Career Institute,PUBLIC,OH,500,30%
008597,Feather River College,PUBLIC,CA,500,30%
022417,PJ's College of Cosmetology,PROPRIETARY,IN,600,30%
041211,Elevate Salon Institute,PROPRIETARY,MI,600,30%
040433,Ace Institute of Technology,PROPRIETARY,NY,600,30%
001026,Marion Military Institute,PUBLIC,AL,600,30%
011596,Sylvain Melloul International Hair Academy,PROPRIETARY,VA,600,30%
030799,City College,PROPRIETARY,FL,700,30%
021928,Walnut Hill College,PROPRIETARY,PA,700,30%
042440,California Intercontinental University,PROPRIETARY,SD,700,30%
041707,Paul Mitchell The School St Louis,PROPRIETARY,MO,700,30%
008955,Salon Professional Academy (The),PROPRIETARY,PA,700,30%
003146,Western Oklahoma State College,PUBLIC,OK,700,30%
041630,Summit Salon Academy,PROPRIETARY,FL,700,30%
009054,West Virginia Northern Community College,PUBLIC,WV,700,30%
031060,Missouri State University - West Plains,PUBLIC,MO,800,30%
042544,Arkansas State University - Mountain Home,PUBLIC,AR,800,30%
008557,Nash Community College,PUBLIC,NC,800,30%
033193,Creative Images Institute of Cosmetology,PROPRIETARY,OH,900,30%
003554,Clarendon College,PUBLIC,TX,900,30%
041407,Aveda Institute Chapel Hill,PROPRIETARY,NC,900,30%
012929,South Hills Beauty Academy,PROPRIETARY,PA,900,30%
003178,Seminole State College,PUBLIC,OK,1000,30%
005452,Aviation Institute of Maintenance,PROPRIETARY,NJ,1000,30%
003603,Ranger College,PUBLIC,TX,1000,30%
023372,PJ's College of Cosmetology,PROPRIETARY,KY,1100,30%
003600,Panola College,PUBLIC,TX,1300,30%
023154,Northeast Texas Community College,PUBLIC,TX,1300,30%
041476,Aveda Institute Las Vegas,PROPRIETARY,NV,1400,30%
041528,Paul Mitchell The School Sacramento,PROPRIETARY,CA,1500,30%
040573,Asher College,PROPRIETARY,CA,1600,30%
036276,Florida Education Institute,PROPRIETARY,FL,1700,30%
041930,Rio Grande Valley College,PROPRIETARY,TX,1800,30%
003153,Connors State College,PUBLIC,OK,1900,30%
041459,Celebrity School of Beauty,PROPRIETARY,FL,2000,30%
012362,Northwestern College,PROPRIETARY,IL,2100,30%
006960,Maysville Community and Technical College,PUBLIC,KY,2100,30%
001902,Cowley College,PUBLIC,KS,2400,30%
004788,Herkimer County Community College - SUNY Office of Community Colleges,PUBLIC,NY,2700,30%
041529,Studio Academy of Beauty (The),PROPRIETARY,AZ,3100,30%
040383,ATA College,PROPRIETARY,KY,3700,30%
003540,Amarillo College,PUBLIC,TX,4300,30%
003283,Lackawanna College,"PRIVATE, NONPROFIT",PA,4600,30%
010858,Avalon Institute,PROPRIETARY,AZ,4900,30%
005317,Forsyth Technical Community College,PUBLIC,NC,5200,30%
003992,Piedmont Technical College,PUBLIC,SC,5200,30%
002396,Alcorn State University,PUBLIC,MS,5900,30%
039563,South Louisiana Community College,PUBLIC,LA,7500,30%
003765,Norfolk State University,PUBLIC,VA,10200,30%
001002,Alabama Agricultural & Mechanical University,PUBLIC,AL,11600,30%
002025,Southern University and Agricultural & Mechanical Colg at Baton Rouge,PUBLIC,LA,14700,30%
004453,Dallas College,PUBLIC,TX,17100,30%
010633,Houston Community College,PUBLIC,TX,29200,30%
010198,ECPI University,PROPRIETARY,VA,30600,30%
042589,Master's Barber & Styling College,PROPRIETARY,TN,100,31%
042472,Western Maricopa Education Center,PUBLIC,AZ,100,31%
030726,DCI Career Institute,PROPRIETARY,PA,100,31%
042546,Medical Prep Institute of Tampa Bay,PROPRIETARY,FL,100,31%
025490,Brightwood College,PROPRIETARY,CA,100,31%
034984,Omega Institute of Cosmetology,PROPRIETARY,LA,100,31%
042923,"Florida Academy of Nursing, The",PROPRIETARY,FL,100,31%
004617,National College,PROPRIETARY,TN,100,31%
030306,Cortiva Institute,PROPRIETARY,UT,100,31%
011735,Pike Lincoln Technical Center,PUBLIC,MO,100,31%
006720,College of Alameda,PUBLIC,CA,100,31%
023322,Hair Professionals Career College,PROPRIETARY,IL,100,31%
031104,Paul Mitchell The School St. George,PROPRIETARY,UT,100,31%
035193,Missouri College of Cosmetology North,PROPRIETARY,MO,100,31%
025864,Trumbull Career and Technical Center-Adult Training Center,PUBLIC,OH,200,31%
042134,Access Careers,PROPRIETARY,NY,200,31%
009899,Lowell Academy Hair Styling Institute,PROPRIETARY,MA,200,31%
042482,DeHart Technical School,PROPRIETARY,CA,200,31%
030977,Central California School of Continuing Education,PROPRIETARY,CA,200,31%
037764,Orion Institute,PROPRIETARY,OH,300,31%
012948,Rob Roy Academy,PROPRIETARY,MA,300,31%
012064,Orion Technical College,PROPRIETARY,IA,300,31%
042728,Independent Training & Apprenticeship Program,PROPRIETARY,CA,400,31%
041492,Xcell Academy A Paul Mitchell School,PROPRIETARY,AL,400,31%
005760,Northern Maine Community College,PUBLIC,ME,500,31%
034224,College of Biblical Studies-Houston,"PRIVATE, NONPROFIT",TX,500,31%
008259,Educators of Beauty College of Cosmetology,PROPRIETARY,IL,500,31%
008189,Continental School of Beauty Culture,PROPRIETARY,NY,500,31%
030790,ETI Technical College of Niles,PROPRIETARY,OH,500,31%
041834,Salon Professional Academy (The),PROPRIETARY,AR,500,31%
010629,PB Cosmetology Education Centre,PROPRIETARY,NJ,500,31%
006941,Dallas Christian College,"PRIVATE, NONPROFIT",TX,500,31%
003758,Danville Community College,PUBLIC,VA,600,31%
039073,Paul Mitchell The School Great Lakes,PROPRIETARY,MI,600,31%
002911,Bennett College,"PRIVATE, NONPROFIT",NC,600,31%
042031,Paul Mitchell The School Reno,PROPRIETARY,NV,600,31%
040894,CCI Training Center,PROPRIETARY,TX,700,31%
025782,Nossi College of Art and Design,PROPRIETARY,TN,700,31%
003180,Southwestern Christian University,"PRIVATE, NONPROFIT",OK,800,31%
030653,Paul Mitchell The School Tinley Park,PROPRIETARY,IL,900,31%
036506,PC Age,PROPRIETARY,NJ,900,31%
021178,Aveda Arts & Sciences Institute Lafayette,PROPRIETARY,LA,1000,31%
009284,Brittany Beauty School,PROPRIETARY,NY,1100,31%
038393,Aveda Arts & Sciences Institute New York,PROPRIETARY,NY,1100,31%
020564,Capri Cosmetology Learning Center,PROPRIETARY,NY,1100,31%
001031,Northeast Alabama Community College,PUBLIC,AL,1100,31%
026023,Central Coast College,PROPRIETARY,CA,1200,31%
021466,South Mountain Community College,PUBLIC,AZ,1300,31%
012182,Chattahoochee Valley Community College,PUBLIC,AL,1300,31%
023485,Lamar State College Port Arthur,PUBLIC,TX,1300,31%
042185,Innovate Salon Academy,PROPRIETARY,NJ,1400,31%
011621,Automotive Training Center,PROPRIETARY,PA,1900,31%
023405,St. Louis College of Health Careers,PROPRIETARY,MO,2000,31%
012165,Atlanta Metropolitan  State College,PUBLIC,GA,2000,31%
012912,Campus,PROPRIETARY,CA,2200,31%
021274,YTI Career Institute,PROPRIETARY,PA,2400,31%
002489,Missouri Valley College,"PRIVATE, NONPROFIT",MO,2600,31%
030425,Carrington College,PROPRIETARY,OR,2600,31%
010060,Vernon College,PUBLIC,TX,2600,31%
003026,Central State University,PUBLIC,OH,3600,31%
004062,Pitt Community College,PUBLIC,NC,4000,31%
021907,Fortis College,PROPRIETARY,OH,4100,31%
007598,Hocking Technical College,PUBLIC,OH,4600,31%
003290,Lincoln University,PUBLIC,PA,4800,31%
002430,Pearl River Community College,PUBLIC,MS,5000,31%
008871,Concorde Career College,PROPRIETARY,CO,5100,31%
020753,University of Arkansas - Pulaski Technical College,PUBLIC,AR,7300,31%
001005,Alabama State University,PUBLIC,AL,7900,31%
007640,Fayetteville Technical Community College,PUBLIC,NC,8100,31%
001533,Tallahassee State College,PUBLIC,FL,9500,31%
003634,Texas State Technical College,PUBLIC,TX,11700,31%
009748,Carrington College,PROPRIETARY,CA,13700,31%
003549,Blinn College,PUBLIC,TX,16700,31%
008221,Universal Technical Institute,PROPRIETARY,AZ,28000,31%
033343,Universidad Católica Nordestana,FOREIGN,FC,100,32%
008424,La' James International College,PROPRIETARY,IA,100,32%
021043,Otsego Delaware Schoharie Greene BOCES,PUBLIC,NY,100,32%
026038,Lorain County JVS Adult Career Center,PUBLIC,OH,100,32%
041678,Innovations Design Academy,PROPRIETARY,IL,100,32%
041739,Evolve Beauty Academy,PROPRIETARY,MO,100,32%
042460,Michael K. Galvin Beauty & Business Academy,PROPRIETARY,RI,100,32%
042605,Digital Media Institute,"PRIVATE, NONPROFIT",LA,100,32%
041634,Cosmo Beauty Academy,PROPRIETARY,CA,100,32%
042694,Crown Cutz Academy Bristol,PROPRIETARY,VA,100,32%
021282,Bridges Beauty College,PROPRIETARY,CA,100,32%
040063,Nuvo College of Cosmetology,PROPRIETARY,MI,100,32%
042697,UR Beauty & Barber Academy,PROPRIETARY,FL,100,32%
025957,Hillsdale Beauty College,PROPRIETARY,MI,100,32%
042110,Salon Professional Academy (The),PROPRIETARY,AL,100,32%
038324,Cosmetology School of Arts & Sciences,PROPRIETARY,ID,100,32%
009231,Washington County Community College,PUBLIC,ME,200,32%
034033,Epic Bible College,"PRIVATE, NONPROFIT",CA,200,32%
023120,Bergen County Technical Schools,PUBLIC,NJ,200,32%
042261,Lawrence & Company College of Cosmetology,PROPRIETARY,CA,200,32%
025606,Pinnacle Institute of Cosmetology,PROPRIETARY,NC,200,32%
041241,Elite College of Cosmetology,PROPRIETARY,TN,200,32%
041560,Paul Mitchell the School NYC,PROPRIETARY,NY,200,32%
042761,Champion Christian College,"PRIVATE, NONPROFIT",AR,200,32%
041699,American Beauty Academy,PROPRIETARY,UT,200,32%
041280,Millennium Training Institute,PROPRIETARY,MA,200,32%
041673,Salon Professional Academy (The),PROPRIETARY,FL,200,32%
042170,Healthcare Training Institute,PROPRIETARY,LA,200,32%
007659,La' James College of Hairstyling,PROPRIETARY,IA,300,32%
010280,Ohio State Beauty Academy,PROPRIETARY,OH,300,32%
041751,Paul Mitchell The School Honolulu,PROPRIETARY,HI,300,32%
041416,Omega Studios' School of Applied Recording Arts & Sciences,PROPRIETARY,MD,300,32%
030282,Trinity College of Florida,"PRIVATE, NONPROFIT",FL,300,32%
041953,Elevate Salon Institute,PROPRIETARY,CO,300,32%
021407,Canton City School District Adult Career & Technical Education,PUBLIC,OH,300,32%
042579,American Barber and Beauty Academy,PROPRIETARY,PA,300,32%
022809,Mid-Atlantic Christian University,"PRIVATE, NONPROFIT",NC,300,32%
042602,"Elite Cosmetology, Barber & Spa Academy",PROPRIETARY,WA,400,32%
023396,Rogers Academy of Hair Design,PROPRIETARY,IN,400,32%
042654,Ann Webb Skin Institute,PROPRIETARY,TX,400,32%
011941,American University of Puerto Rico,"PRIVATE, NONPROFIT",PR,400,32%
037663,Cortiva Institute,PROPRIETARY,PA,400,32%
042763,American Massage & Bodywork Institute,PROPRIETARY,VA,400,32%
034334,New Concept Massage & Beauty School,PROPRIETARY,FL,500,32%
033713,TONI&GUY Hairdressing Academy,PROPRIETARY,TX,500,32%
030676,Raphael's School of Beauty Culture,PROPRIETARY,OH,500,32%
023542,Scioto County Career Technical Center,PUBLIC,OH,500,32%
041485,Medical Institute of Palm Beach,PROPRIETARY,FL,500,32%
020814,Arlington Baptist University,"PRIVATE, NONPROFIT",TX,600,32%
021244,University of Spa & Cosmetology Arts,PROPRIETARY,IL,600,32%
020870,Ozarka College,PUBLIC,AR,600,32%
041260,Paul Mitchell The School Cleveland,PROPRIETARY,OH,600,32%
041738,Salon Professional Academy (The),PROPRIETARY,CO,600,32%
041254,Paul Mitchell The School Austin,PROPRIETARY,TX,600,32%
021127,Paul Mitchell the School North Haven,PROPRIETARY,CT,700,32%
039655,Hair Expressions Academy -  Paul Mitchell The School - Jessup,PROPRIETARY,MD,700,32%
003596,Odessa College,PUBLIC,TX,700,32%
023268,Meridian College,PROPRIETARY,FL,700,32%
042093,Paul Mitchell The School Overland Park,PROPRIETARY,KS,700,32%
001280,San Joaquin Delta College,PUBLIC,CA,800,32%
026031,Crave Beauty Academy,PROPRIETARY,KS,800,32%
026002,Ocean Corporation (The),PROPRIETARY,TX,900,32%
006136,National Aviation Academy - New England,PROPRIETARY,MA,900,32%
025568,Paul Mitchell the School Salt Lake City,PROPRIETARY,UT,900,32%
041851,Northeast Technical Institute,PROPRIETARY,ME,900,32%
021256,Michigan College of Beauty-Troy,PROPRIETARY,MI,1000,32%
011866,Lu Ross Academy,PROPRIETARY,CA,1000,32%
034903,Paul Mitchell the School Chicago,PROPRIETARY,IL,1100,32%
033326,Delta College,PROPRIETARY,LA,1200,32%
001862,Ellsworth Community College,PUBLIC,IA,1300,32%
034343,Fortis College,PROPRIETARY,FL,1400,32%
003294,Manor College,"PRIVATE, NONPROFIT",PA,1500,32%
021506,Cosmetology and Spa Academy,PROPRIETARY,IL,1500,32%
003583,Lee College,PUBLIC,TX,1800,32%
022385,Central Oklahoma College,PROPRIETARY,OK,1900,32%
007401,Mandl School,PROPRIETARY,NY,1900,32%
036273,Lamar Institute of Technology,PUBLIC,TX,1900,32%
005208,College of Westchester (The),PROPRIETARY,NY,1900,32%
036783,Pima Medical Institute,PROPRIETARY,NM,2000,32%
003573,Hill College,PUBLIC,TX,2000,32%
001486,Florida Memorial University,"PRIVATE, NONPROFIT",FL,2100,32%
008848,Warner University,"PRIVATE, NONPROFIT",FL,2300,32%
030063,IBMC College,PROPRIETARY,CO,2300,32%
037894,River Parishes Community College,PUBLIC,LA,2400,32%
003711,Ferrum College,"PRIVATE, NONPROFIT",VA,2400,32%
003572,Trinity Valley Community College,PUBLIC,TX,3100,32%
026094,Valley College,PROPRIETARY,WV,3900,32%
033674,Community Care College,"PRIVATE, NONPROFIT",OK,4100,32%
007164,Bryan University,PROPRIETARY,AZ,5600,32%
001865,Iowa Central Community College,PUBLIC,IA,6300,32%
004838,Guilford Technical Community College,PUBLIC,NC,10000,32%
001544,Albany State University,PUBLIC,GA,11200,32%
023069,Iowa School of Beauty,PROPRIETARY,IA,100,33%
035353,Huntingdon County Career and Technology Center,PUBLIC,PA,100,33%
041581,Aiken School of Cosmetology and Barbering,PROPRIETARY,SC,100,33%
005008,Mountain State College,PROPRIETARY,WV,100,33%
024978,Greene County Career Center,PUBLIC,OH,100,33%
030021,Kentucky Mountain Bible College,"PRIVATE, NONPROFIT",KY,100,33%
042253,Creative Touch Cosmetology School,PROPRIETARY,IL,100,33%
032633,Traxler's School of Hair,PROPRIETARY,MS,100,33%
